-97525,-39075
-97475,-39125
-97425,-39125
-97375,-39175
-97325,-39200
-97275,-39225
-97225,-39250
-97175,-39300
-97125,-39325
-97075,-39375
-97025,-39425
-96975,-39425
-96925,-39475
-96875,-39500
-96825,-39525
-96775,-39575
-96725,-39600
-96675,-39625
-96625,-39625
-96575,-39675
-96525,-39700
-96475,-39725
-96425,-39725
-96375,-39775
-96325,-39800
-96275,-39825
-96225,-39875
-96175,-39875
-96125,-39925
-96075,-39950
-96025,-39975
-95975,-39975
-95925,-40025
-95875,-40025
-95825,-40075
-95775,-40075
-95725,-40075
-95675,-40125
-95625,-40125
-95575,-40175
-95525,-40175
-95475,-40175
-95425,-40225
-95375,-40275
-95325,-40275
-95275,-40325
-95225,-40325
-95175,-40375
-95125,-40425
-95075,-40450
-95025,-40525
-94975,-40525
-94925,-40575
-94875,-40625
-94825,-40650
-94775,-40675
-94725,-40725
-94675,-40750
-94625,-40775
-94575,-40800
-94525,-40825
-94475,-40825
-94425,-40825
-94375,-40825
-94325,-40825
-94275,-40825
-94225,-40825
-94175,-40825
-94125,-40825
-94075,-40825
-94025,-40825
-93975,-40825
-93925,-40825
-93875,-40825
-93825,-40825
-93775,-40825
-93725,-40825
-93675,-40825
-93625,-40825
-93575,-40825
-93525,-40825
-93475,-40825
-93425,-40825
-93375,-40825
-93325,-40825
-93275,-40825
-93225,-40825
-93175,-40825
-93125,-40825
-93075,-40825
-93025,-40825
-92975,-40825
-92925,-40825
-92875,-40825
-92825,-40825
-92775,-40875
-92725,-40875
-92675,-40875
-92625,-40875
-92575,-40875
-92525,-40900
-92475,-40925
-92425,-40925
-92375,-40925
-92325,-40925
-92275,-40950
-92225,-40975
-92175,-40975
-92125,-40975
-92075,-40975
-92025,-41025
-91975,-41025
-91925,-41025
-91875,-41025
-91825,-41075
-91775,-41075
-91725,-41075
-91675,-41125
-91625,-41125
-91575,-41125
-91525,-41125
-91475,-41175
-91425,-41175
-91375,-41175
-91325,-41175
-91275,-41175
-91225,-41125
-91175,-41125
-91125,-41125
-91075,-41125
-91025,-41075
-90975,-41075
-90925,-41075
-90875,-41050
-90825,-41025
-90775,-41000
-90725,-40975
-90675,-40950
-90625,-40925
-90575,-40925
-90525,-40925
-90475,-40875
-90425,-40850
-90375,-40825
-90325,-40825
-90275,-40825
-90225,-40775
-90175,-40775
-90125,-40750
-90075,-40725
-90025,-40650
-89975,-40625
-89925,-40625
-89875,-40575
-89825,-40575
-89775,-40500
-89725,-40475
-89675,-40450
-89625,-40425
-89575,-40375
-89525,-40375
-89475,-40325
-89425,-40325
-89375,-40325
-89325,-40275
-89275,-40275
-89225,-40250
-89175,-40225
-89125,-40175
-89075,-40175
-89025,-40175
-88975,-40150
-88925,-40125
-88875,-40075
-88825,-40075
-88775,-40050
-88725,-40025
-88675,-40025
-88625,-40025
-88575,-39975
-88525,-39975
-88475,-39950
-88425,-39925
-88375,-39925
-88325,-39900
-88275,-39875
-88225,-39875
-88175,-39875
-88125,-39875
-88075,-39850
-88025,-39825
-87975,-39775
-87925,-39775
-87875,-39750
-87825,-39725
-87775,-39725
-87725,-39725
-87675,-39675
-87625,-39675
-87575,-39650
-87525,-39625
-87475,-39625
-87425,-39575
-87375,-39550
-87325,-39525
-87275,-39525
-87225,-39525
-87175,-39475
-87125,-39475
-87075,-39475
-87025,-39425
-86975,-39400
-86925,-39375
-86875,-39375
-86825,-39350
-86775,-39325
-86725,-39275
-86675,-39275
-86625,-39250
-86575,-39225
-86525,-39175
-86475,-39125
-86425,-39125
-86375,-39075
-86325,-39075
-86275,-39075
-86225,-39025
-86175,-39025
-86125,-38975
-86075,-38975
-86025,-38975
-85975,-38925
-85925,-38925
-85875,-38925
-85825,-38875
-85775,-38825
-85725,-38825
-85675,-38825
-85625,-38775
-85575,-38775
-85525,-38775
-85475,-38725
-85425,-38725
-85375,-38725
-85325,-38725
-85275,-38700
-85225,-38675
-85175,-38675
-85125,-38675
-85075,-38650
-85025,-38625
-84975,-38625
-84925,-38625
-84875,-38625
-84825,-38625
-84775,-38575
-84725,-38575
-84675,-38575
-84625,-38575
-84575,-38575
-84525,-38575
-84475,-38575
-84425,-38575
-84375,-38575
-84325,-38575
-84275,-38575
-84225,-38575
-84175,-38625
-84125,-38625
-84075,-38625
-84025,-38600
-83975,-38575
-83925,-38575
-83875,-38575
-83825,-38575
-83775,-38575
-83725,-38550
-83675,-38525
-83625,-38500
-83575,-38450
-83525,-38425
-83475,-38375
-83425,-38375
-83375,-38350
-83325,-38325
-83275,-38325
-83225,-38325
-83175,-38275
-83125,-38275
-83075,-38275
-83025,-38275
-82975,-38275
-82925,-38275
-82875,-38225
-82825,-38225
-82775,-38225
-82725,-38200
-82675,-38175
-82625,-38175
-82575,-38175
-82525,-38150
-82475,-38125
-82425,-38125
-82375,-38125
-82325,-38125
-82275,-38125
-82225,-38150
-82175,-38175
-82125,-38175
-82075,-38175
-82025,-38175
-81975,-38225
-81925,-38225
-81875,-38225
-81825,-38225
-81775,-38225
-81725,-38250
-81675,-38275
-81625,-38275
-81575,-38275
-81525,-38275
-81475,-38325
-81425,-38325
-81375,-38350
-81325,-38375
-81275,-38375
-81225,-38375
-81175,-38375
-81125,-38375
-81075,-38375
-81025,-38375
-80975,-38350
-80925,-38325
-80875,-38275
-80825,-38275
-80775,-38225
-80725,-38200
-80675,-38175
-80625,-38150
-80575,-38100
-80525,-38075
-80475,-38075
-80425,-38075
-80375,-38075
-80325,-38075
-80275,-38075
-80225,-38075
-80175,-38075
-80125,-38075
-80075,-38075
-80025,-38075
-79975,-38100
-79925,-38125
-79875,-38150
-79825,-38175
-79775,-38175
-79725,-38225
-79675,-38225
-79625,-38225
-79575,-38225
-79525,-38250
-79475,-38275
-79425,-38275
-79375,-38275
-79325,-38275
-79275,-38275
-79225,-38325
-79175,-38325
-79125,-38325
-79075,-38325
-79025,-38325
-78975,-38325
-78925,-38325
-78875,-38325
-78825,-38325
-78775,-38325
-78725,-38325
-78675,-38325
-78625,-38325
-78575,-38325
-78525,-38325
-78475,-38325
-78425,-38325
-78375,-38300
-78325,-38275
-78275,-38275
-78225,-38225
-78175,-38200
-78125,-38150
-78075,-38125
-78025,-38075
-77975,-38050
-77925,-32400
-77875,-33625
-77825,-32675
-77775,-33025
-77725,-35425
-77675,-34400
-77625,-34600
-77575,-34775
-77525,-34975
-77475,-36125
-77425,-36250
-77375,-36400
-77325,-36550
-77275,-36625
-77225,-36800
-77175,-36825
-77125,-36900
-77075,-36950
-77025,-37050
-76975,-37325
-76925,-37250
-76875,-32900
-76825,-32925
-76775,-32950
-76725,-32975
-76675,-32975
-76625,-33000
-76575,-33025
-76525,-33025
-76475,-33025
-76425,-33025
-76375,-33000
-76325,-32975
-76275,-33000
-76225,-33025
-76175,-33025
-76125,-33025
-76075,-32975
-76025,-32975
-75975,-32975
-75925,-32975
-75875,-32975
-75825,-33025
-75775,-33050
-75725,-33075
-75675,-33075
-75625,-33075
-75575,-33075
-75525,-33075
-75475,-33025
-75425,-32875
-75375,-32775
-75325,-32775
-75275,-32775
-75225,-32750
-75175,-32700
-75125,-32650
-75075,-32625
-75025,-32625
-74975,-32625
-74925,-32625
-74875,-32675
-74825,-32675
-74775,-32675
-74725,-32675
-74675,-32650
-74625,-32625
-74575,-32550
-74525,-32525
-74475,-32525
-74425,-32525
-74375,-32525
-74325,-32525
-74275,-32525
-74225,-32525
-74175,-32525
-74125,-32525
-74075,-32525
-74025,-32525
-73975,-32575
-73925,-32650
-73875,-32775
-73825,-32800
-73775,-32875
-73725,-32875
-73675,-32875
-73625,-32925
-73575,-32925
-73525,-32975
-73475,-33000
-73425,-33075
-73375,-33100
-73325,-33125
-73275,-33125
-73225,-33125
-73175,-33125
-73125,-33125
-73075,-33125
-73025,-33125
-72975,-33125
-72925,-33175
-72875,-33250
-72825,-33275
-72775,-33275
-72725,-33325
-72675,-33350
-72625,-33375
-72575,-33375
-72525,-33425
-72475,-33425
-72425,-33425
-72375,-33425
-72325,-33425
-72275,-33425
-72225,-33450
-72175,-33475
-72125,-33500
-72075,-33525
-72025,-33525
-71975,-33525
-71925,-33500
-71875,-33475
-71825,-33425
-71775,-33425
-71725,-33375
-71675,-33375
-71625,-33375
-71575,-33375
-71525,-33375
-71475,-33375
-71425,-33375
-71375,-33375
-71325,-33375
-71275,-33400
-71225,-33425
-71175,-33475
-71125,-33475
-71075,-33500
-71025,-33525
-70975,-33550
-70925,-33600
-70875,-33650
-70825,-33725
-70775,-33825
-70725,-33825
-70675,-33925
-70625,-34025
-70575,-34100
-70525,-34200
-70475,-34275
-70425,-34275
-70375,-34325
-70325,-34325
-70275,-34325
-70225,-34325
-70175,-34325
-70125,-34325
-70075,-34325
-70025,-34375
-69975,-34375
-69925,-34425
-69875,-34500
-69825,-34525
-69775,-34625
-69725,-34675
-69675,-34800
-69625,-34975
-69575,-35025
-69525,-35125
-69475,-35200
-69425,-35275
-69375,-35500
-69325,-35700
-69275,-35825
-69225,-35975
-69175,-36125
-69125,-36125
-69075,-36100
-69025,-36000
-68975,-35825
-68925,-34375
-68875,-34825
-68825,-34925
-68775,-35275
-68725,-34400
-68675,-34425
-68625,-34450
-68575,-34500
-68525,-34525
-68475,-34450
-68425,-34100
-68375,-33900
-68325,-34000
-68275,-34075
-68225,-34100
-68175,-34125
-68125,-34000
-68075,-33800
-68025,-33725
-67975,-33675
-67925,-33675
-67875,-33725
-67825,-33825
-67775,-33825
-67725,-33875
-67675,-33875
-67625,-33875
-67575,-33800
-67525,-33600
-67475,-33450
-67425,-33325
-67375,-33250
-67325,-33150
-67275,-33125
-67225,-33125
-67175,-33175
-67125,-33200
-67075,-33250
-67025,-33275
-66975,-33325
-66925,-33375
-66875,-33375
-66825,-33375
-66775,-33375
-66725,-33375
-66675,-33375
-66625,-33375
-66575,-33375
-66525,-33350
-66475,-33275
-66425,-33250
-66375,-33225
-66325,-33225
-66275,-33225
-66225,-33250
-66175,-33300
-66125,-33325
-66075,-33350
-66025,-33375
-65975,-33375
-65925,-33425
-65875,-33425
-65825,-33475
-65775,-33500
-65725,-33550
-65675,-33600
-65625,-33650
-65575,-33700
-65525,-33725
-65475,-33775
-65425,-33775
-65375,-33775
-65325,-33775
-65275,-33775
-65225,-33725
-65175,-33700
-65125,-33575
-65075,-33425
-65025,-33300
-64975,-33175
-64925,-33150
-64875,-33225
-64825,-33275
-64775,-33325
-64725,-33325
-64675,-33325
-64625,-33350
-64575,-33375
-64525,-33400
-64475,-33425
-64425,-33425
-64375,-33500
-64325,-33525
-64275,-33525
-64225,-33600
-64175,-33625
-64125,-33650
-64075,-33675
-64025,-33675
-63975,-33675
-63925,-33650
-63875,-33625
-63825,-33625
-63775,-33575
-63725,-33525
-63675,-33400
-63625,-33250
-63575,-33150
-63525,-33075
-63475,-33050
-63425,-32975
-63375,-32975
-63325,-32950
-63275,-32875
-63225,-32725
-63175,-32625
-63125,-32575
-63075,-32575
-63025,-32650
-62975,-32825
-62925,-33075
-62875,-33200
-62825,-33275
-62775,-33300
-62725,-33350
-62675,-33450
-62625,-33550
-62575,-33575
-62525,-33575
-62475,-33550
-62425,-33525
-62375,-33525
-62325,-33475
-62275,-33425
-62225,-33375
-62175,-33350
-62125,-33325
-62075,-33325
-62025,-33275
-61975,-33275
-61925,-33300
-61875,-33350
-61825,-33450
-61775,-33525
-61725,-33575
-61675,-33600
-61625,-33650
-61575,-33675
-61525,-33750
-61475,-33775
-61425,-33850
-61375,-33900
-61325,-34000
-61275,-34150
-61225,-34275
-61175,-34375
-61125,-34475
-61075,-34625
-61025,-34700
-60975,-34700
-60925,-34600
-60875,-34400
-60825,-34250
-60775,-34150
-60725,-34025
-60675,-33875
-60625,-33875
-60575,-33900
-60525,-34000
-60475,-34300
-60425,-34575
-60375,-34575
-60325,-34500
-60275,-34450
-60225,-34350
-60175,-34275
-60125,-34225
-60075,-34150
-60025,-34100
-59975,-34050
-59925,-34050
-59875,-34200
-59825,-34350
-59775,-34425
-59725,-34425
-59675,-34425
-59625,-34425
-59575,-34400
-59525,-34350
-59475,-34300
-59425,-34200
-59375,-34175
-59325,-34175
-59275,-34175
-59225,-34150
-59175,-34125
-59125,-34075
-59075,-34050
-59025,-34025
-58975,-33975
-58925,-33925
-58875,-33875
-58825,-33875
-58775,-33875
-58725,-33875
-58675,-33950
-58625,-34000
-58575,-34200
-58525,-34400
-58475,-34425
-58425,-34475
-58375,-34550
-58325,-34675
-58275,-34800
-58225,-34825
-58175,-34850
-58125,-34875
-58075,-34925
-58025,-34925
-57975,-34925
-57925,-34925
-57875,-34875
-57825,-34875
-57775,-34825
-57725,-34800
-57675,-34775
-57625,-34750
-57575,-34725
-57525,-34750
-57475,-34825
-57425,-34850
-57375,-34900
-57325,-34925
-57275,-34950
-57225,-34975
-57175,-34975
-57125,-34975
-57075,-35025
-57025,-35050
-56975,-36350
-56925,-36150
-56875,-36000
-56825,-35900
-56775,-35600
-56725,-36575
-56675,-36600
-56625,-36625
-56575,-36625
-56525,-36625
-56475,-36625
-56425,-36625
-56375,-36625
-56325,-36675
-56275,-36675
-56225,-36725
-56175,-36725
-56125,-36875
-56075,-37050
-56025,-37100
-55975,-37175
-55925,-37175
-55875,-37200
-55825,-37225
-55775,-37225
-55725,-37225
-55675,-37275
-55625,-37300
-55575,-37325
-55525,-37350
-55475,-37375
-55425,-37425
-55375,-37450
-55325,-37475
-55275,-37475
-55225,-37475
-55175,-37525
-55125,-37525
-55075,-37525
-55025,-37525
-54975,-37525
-54925,-37525
-54875,-37525
-54825,-37525
-54775,-37525
-54725,-37525
-54675,-37525
-54625,-37525
-54575,-37525
-54525,-37525
-54475,-37525
-54425,-37525
-54375,-37525
-54325,-37525
-54275,-37525
-54225,-37500
-54175,-37475
-54125,-37475
-54075,-37475
-54025,-37450
-53975,-37425
-53925,-37425
-53875,-37425
-53825,-37400
-53775,-37375
-53725,-37375
-53675,-37350
-53625,-37325
-53575,-37300
-53525,-37275
-53475,-37250
-53425,-37225
-53375,-37175
-53325,-37150
-53275,-37125
-53225,-37100
-53175,-37075
-53125,-37050
-53075,-37025
-53025,-37000
-52975,-36975
-52925,-36950
-52875,-36925
-52825,-36875
-52775,-36850
-52725,-36825
-52675,-36800
-52625,-36775
-52575,-36725
-52525,-36700
-52475,-36675
-52425,-36675
-52375,-36625
-52325,-36575
-52275,-36550
-52225,-36500
-52175,-36475
-52125,-36450
-52075,-36425
-52025,-36425
-51975,-36425
-51925,-36425
-51875,-36425
-51825,-36425
-51775,-36425
-51725,-36425
-51675,-36425
-51625,-36425
-51575,-36425
-51525,-36425
-51475,-36400
-51425,-36350
-51375,-36250
-51325,-36225
-51275,-36175
-51225,-36175
-51175,-36175
-51125,-36175
-51075,-36125
-51025,-36125
-50975,-36125
-50925,-36075
-50875,-36075
-50825,-36050
-50775,-36025
-50725,-36025
-50675,-36025
-50625,-36025
-50575,-36025
-50525,-36025
-50475,-36025
-50425,-36025
-50375,-36025
-50325,-36025
-50275,-36025
-50225,-36025
-50175,-36050
-50125,-36075
-50075,-36100
-50025,-36125
-49975,-36125
-49925,-36175
-49875,-36175
-49825,-36200
-49775,-36225
-49725,-36225
-49675,-36225
-49625,-36250
-49575,-36275
-49525,-36325
-49475,-36350
-49425,-36375
-49375,-36375
-49325,-36375
-49275,-36375
-49225,-36375
-49175,-36375
-49125,-36425
-49075,-36425
-49025,-36425
-48975,-36425
-48925,-36425
-48875,-36450
-48825,-36475
-48775,-36475
-48725,-36475
-48675,-36475
-48625,-36525
-48575,-36525
-48525,-36550
-48475,-36575
-48425,-36575
-48375,-36575
-48325,-36575
-48275,-36575
-48225,-36625
-48175,-36625
-48125,-36625
-48075,-36625
-48025,-36625
-47975,-36625
-47925,-36675
-47875,-36675
-47825,-36675
-47775,-36675
-47725,-36675
-47675,-36700
-47625,-36725
-47575,-36725
-47525,-36725
-47475,-36725
-47425,-36750
-47375,-36775
-47325,-36775
-47275,-36800
-47225,-36825
-47175,-36825
-47125,-36825
-47075,-36825
-47025,-36850
-46975,-36875
-46925,-36875
-46875,-36875
-46825,-36875
-46775,-36875
-46725,-36875
-46675,-36875
-46625,-36900
-46575,-36925
-46525,-36925
-46475,-36925
-46425,-36925
-46375,-36925
-46325,-36925
-46275,-36925
-46225,-36925
-46175,-36925
-46125,-36925
-46075,-36925
-46025,-36925
-45975,-36925
-45925,-36925
-45875,-36925
-45825,-36925
-45775,-36925
-45725,-36925
-45675,-36925
-45625,-36925
-45575,-36925
-45525,-36925
-45475,-36925
-45425,-36925
-45375,-36925
-45325,-36925
-45275,-36925
-45225,-36925
-45175,-36925
-45125,-36925
-45075,-36925
-45025,-36875
-44975,-36875
-44925,-36825
-44875,-36800
-44825,-36775
-44775,-36750
-44725,-36700
-44675,-36675
-44625,-36675
-44575,-36625
-44525,-36600
-44475,-36575
-44425,-36525
-44375,-36475
-44325,-36475
-44275,-36425
-44225,-36425
-44175,-36400
-44125,-36375
-44075,-36375
-44025,-36375
-43975,-36325
-43925,-36325
-43875,-36325
-43825,-36325
-43775,-36325
-43725,-36325
-43675,-36325
-43625,-36325
-43575,-36325
-43525,-36325
-43475,-36325
-43425,-36325
-43375,-36300
-43325,-36275
-43275,-36275
-43225,-36275
-43175,-36275
-43125,-36225
-43075,-36225
-43025,-36225
-42975,-36200
-42925,-36175
-42875,-36175
-42825,-36125
-42775,-36125
-42725,-36100
-42675,-36075
-42625,-36050
-42575,-36025
-42525,-35975
-42475,-35975
-42425,-35975
-42375,-35925
-42325,-35925
-42275,-35875
-42225,-35825
-42175,-35800
-42125,-35775
-42075,-35725
-42025,-35725
-41975,-35675
-41925,-35650
-41875,-35625
-41825,-35575
-41775,-35575
-41725,-35575
-41675,-35525
-41625,-35500
-41575,-35475
-41525,-35475
-41475,-35450
-41425,-35425
-41375,-35375
-41325,-35375
-41275,-35325
-41225,-35325
-41175,-35325
-41125,-35325
-41075,-35275
-41025,-35275
-40975,-35275
-40925,-35275
-40875,-35250
-40825,-35225
-40775,-35225
-40725,-35225
-40675,-35200
-40625,-35175
-40575,-35175
-40525,-35175
-40475,-35175
-40425,-35175
-40375,-35150
-40325,-35125
-40275,-35125
-40225,-35125
-40175,-35125
-40125,-35125
-40075,-35125
-40025,-35125
-39975,-35125
-39925,-35125
-39875,-35125
-39825,-35075
-39775,-35075
-39725,-35075
-39675,-35075
-39625,-35025
-39575,-34975
-39525,-34975
-39475,-34925
-39425,-34875
-39375,-34875
-39325,-34825
-39275,-34825
-39225,-34825
-39175,-34800
-39125,-34775
-39075,-34775
-39025,-34775
-38975,-34775
-38925,-34825
-38875,-34825
-38825,-34825
-38775,-34825
-38725,-34825
-38675,-34825
-38625,-34850
-38575,-34875
-38525,-34875
-38475,-34875
-38425,-34900
-38375,-34925
-38325,-34950
-38275,-34975
-38225,-35025
-38175,-35025
-38125,-35075
-38075,-35075
-38025,-35125
-37975,-35125
-37925,-35125
-37875,-35175
-37825,-35175
-37775,-35175
-37725,-35225
-37675,-35225
-37625,-35250
-37575,-35275
-37525,-35275
-37475,-35325
-37425,-35325
-37375,-35350
-37325,-35375
-37275,-35425
-37225,-35425
-37175,-35475
-37125,-35500
-37075,-35525
-37025,-35525
-36975,-35525
-36925,-35525
-36875,-35550
-36825,-35575
-36775,-35625
-36725,-35675
-36675,-35700
-36625,-35725
-36575,-35725
-36525,-35725
-36475,-35775
-36425,-35800
-36375,-35825
-36325,-35850
-36275,-35875
-36225,-35875
-36175,-35925
-36125,-35925
-36075,-35925
-36025,-35975
-35975,-35975
-35925,-35975
-35875,-35975
-35825,-36000
-35775,-36025
-35725,-36025
-35675,-36025
-35625,-36050
-35575,-36075
-35525,-36075
-35475,-36075
-35425,-36075
-35375,-36075
-35325,-36075
-35275,-36100
-35225,-36125
-35175,-36125
-35125,-36175
-35075,-36175
-35025,-36175
-34975,-36175
-34925,-36175
-34875,-36175
-34825,-36175
-34775,-36175
-34725,-36225
-34675,-36225
-34625,-36225
-34575,-36275
-34525,-36275
-34475,-36275
-34425,-36275
-34375,-36275
-34325,-36275
-34275,-36325
-34225,-36325
-34175,-36325
-34125,-36325
-34075,-36325
-34025,-36350
-33975,-36375
-33925,-36375
-33875,-36375
-33825,-36375
-33775,-36375
-33725,-36425
-33675,-36425
-33625,-36425
-33575,-36475
-33525,-36475
-33475,-36475
-33425,-36475
-33375,-36475
-33325,-36475
-33275,-36475
-33225,-36475
-33175,-36475
-33125,-36475
-33075,-36475
-33025,-36475
-32975,-36475
-32925,-36475
-32875,-36475
-32825,-36475
-32775,-36475
-32725,-36475
-32675,-36475
-32625,-36475
-32575,-36475
-32525,-36475
-32475,-36475
-32425,-36475
-32375,-36475
-32325,-36475
-32275,-36475
-32225,-36475
-32175,-36475
-32125,-36475
-32075,-36475
-32025,-36475
-31975,-36475
-31925,-36475
-31875,-36475
-31825,-36475
-31775,-36475
-31725,-36475
-31675,-36475
-31625,-36475
-31575,-36475
-31525,-36475
-31475,-36475
-31425,-36475
-31375,-36475
-31325,-36475
-31275,-36450
-31225,-36425
-31175,-36425
-31125,-36400
-31075,-36375
-31025,-36375
-30975,-36325
-30925,-36300
-30875,-36275
-30825,-36225
-30775,-36200
-30725,-36175
-30675,-36175
-30625,-36125
-30575,-36100
-30525,-36075
-30475,-36075
-30425,-36075
-30375,-36050
-30325,-36025
-30275,-35975
-30225,-35950
-30175,-35925
-30125,-35925
-30075,-35925
-30025,-35925
-29975,-35875
-29925,-35875
-29875,-35875
-29825,-35875
-29775,-35875
-29725,-35850
-29675,-35825
-29625,-35800
-29575,-35775
-29525,-35775
-29475,-35775
-29425,-35775
-29375,-35750
-29325,-35725
-29275,-35700
-29225,-35675
-29175,-35650
-29125,-35625
-29075,-35600
-29025,-35575
-28975,-35550
-28925,-35525
-28875,-35525
-28825,-35525
-28775,-35475
-28725,-35475
-28675,-35425
-28625,-35400
-28575,-35350
-28525,-35325
-28475,-35275
-28425,-35200
-28375,-35125
-28325,-35050
-28275,-35000
-28225,-34925
-28175,-34925
-28125,-34900
-28075,-34875
-28025,-34800
-27975,-34750
-27925,-34675
-27875,-34650
-27825,-34625
-27775,-34600
-27725,-34575
-27675,-34550
-27625,-34525
-27575,-34475
-27525,-34450
-27475,-34425
-27425,-34375
-27375,-34325
-27325,-34275
-27275,-34250
-27225,-34225
-27175,-34175
-27125,-34150
-27075,-34125
-27025,-34100
-26975,-34075
-26925,-34025
-26875,-34000
-26825,-33975
-26775,-33925
-26725,-33875
-26675,-33875
-26625,-33875
-26575,-33825
-26525,-33825
-26475,-33775
-26425,-33725
-26375,-33700
-26325,-33675
-26275,-33650
-26225,-33625
-26175,-33625
-26125,-33575
-26075,-33525
-26025,-33525
-25975,-33475
-25925,-33450
-25875,-33425
-25825,-33375
-25775,-33375
-25725,-33325
-25675,-33275
-25625,-33225
-25575,-33225
-25525,-33175
-25475,-33175
-25425,-33150
-25375,-33125
-25325,-33075
-25275,-33075
-25225,-33050
-25175,-33025
-25125,-33025
-25075,-32975
-25025,-32975
-24975,-32975
-24925,-32975
-24875,-32975
-24825,-32975
-24775,-32975
-24725,-32975
-24675,-33000
-24625,-33075
-24575,-33175
-24525,-33200
-24475,-33225
-24425,-33275
-24375,-33325
-24325,-33325
-24275,-33375
-24225,-33375
-24175,-33375
-24125,-33425
-24075,-33425
-24025,-33475
-23975,-33475
-23925,-33475
-23875,-33475
-23825,-33475
-23775,-33475
-23725,-33475
-23675,-33525
-23625,-33525
-23575,-33525
-23525,-33575
-23475,-33575
-23425,-33625
-23375,-33625
-23325,-33650
-23275,-33675
-23225,-33700
-23175,-33725
-23125,-33725
-23075,-33775
-23025,-33775
-22975,-33775
-22925,-33825
-22875,-33825
-22825,-33825
-22775,-33875
-22725,-33875
-22675,-33900
-22625,-33925
-22575,-33925
-22525,-33925
-22475,-33925
-22425,-33975
-22375,-33975
-22325,-33975
-22275,-33975
-22225,-34025
-22175,-34025
-22125,-34025
-22075,-34025
-22025,-34025
-21975,-34025
-21925,-34025
-21875,-34050
-21825,-34075
-21775,-34075
-21725,-34075
-21675,-34075
-21625,-34075
-21575,-34075
-21525,-34125
-21475,-34125
-21425,-34125
-21375,-34125
-21325,-34125
-21275,-34125
-21225,-34125
-21175,-34125
-21125,-34125
-21075,-34125
-21025,-34125
-20975,-34125
-20925,-34125
-20875,-34125
-20825,-34125
-20775,-34125
-20725,-34125
-20675,-34125
-20625,-34125
-20575,-34125
-20525,-34125
-20475,-34125
-20425,-34125
-20375,-34125
-20325,-34125
-20275,-34125
-20225,-34125
-20175,-34125
-20125,-34125
-20075,-34125
-20025,-34125
-19975,-34125
-19925,-34125
-19875,-34125
-19825,-34125
-19775,-34125
-19725,-34125
-19675,-34125
-19625,-34125
-19575,-34125
-19525,-34125
-19475,-34125
-19425,-34125
-19375,-34125
-19325,-34125
-19275,-34125
-19225,-34125
-19175,-34125
-19125,-34125
-19075,-34125
-19025,-34125
-18975,-34125
-18925,-34125
-18875,-34125
-18825,-34125
-18775,-34125
-18725,-34125
-18675,-34125
-18625,-34125
-18575,-34125
-18525,-34125
-18475,-34125
-18425,-34125
-18375,-34125
-18325,-34125
-18275,-34125
-18225,-34125
-18175,-34125
-18125,-34125
-18075,-34125
-18025,-34125
-17975,-34125
-17925,-34125
-17875,-34125
-17825,-34125
-17775,-34125
-17725,-34125
